endTime,artistName,trackName,msPlayed 
2021-12-05 14:46,Greyling,Dreaming Away,117334
2021-12-05 14:50,Yasmin Gough,Along The Way,197819
2021-12-05 14:52,Johann Eder,Persistence,166252
2021-12-05 14:55,Vilhelm Brandt,Further Into Something,151168
2021-12-05 15:12,Sogni Lunari,Silent,90960
2021-12-05 15:13,One Direction,Na Na Na,4912
2021-12-05 15:14,One Direction,Gotta Be You,40923
2021-12-05 15:18,One Direction,Kiss You,203712
2021-12-05 15:20,One Direction,18,59556
2021-12-05 15:24,One Direction,Hey Angel,239879
2021-12-05 15:28,One Direction,Drag Me Down,202201
2021-12-05 15:51,One Direction,Perfect,229884
2021-12-05 15:55,One Direction,Infinity,249328
2021-12-05 15:59,One Direction,End of the Day,194875
2021-12-05 16:03,One Direction,If I Could Fly,229952
2021-12-05 16:19,One Direction,Long Way Down,169302
2021-12-05 16:23,BTS,Life Goes On,207333
2021-12-05 16:26,Troye Sivan,Strawberries & Cigarettes,201350
2021-12-05 16:29,blackbear,smile again,149152
2021-12-05 16:32,Pink Sweat$,At My Worst,169878
2021-12-05 16:36,Conan Gray,Astronomy,243920
2021-12-05 16:39,Jeremy Zucker,this is how you fall in love,174380
2021-12-05 16:43,Harry Styles,Falling,239827
2021-12-05 16:47,Taylor Swift,willow,214454
2021-12-05 16:50,Lauv,Fake,146262
2021-12-05 16:53,Conan Gray,Heather,197867
2021-12-05 16:56,5 Seconds of Summer,Ghost Of You,197286
2021-12-05 17:00,FINNEAS,Break My Heart Again,251403
2021-12-05 17:05,Taylor Swift,cardigan,239552
2021-12-06 02:33,Kim Jong Kook,Raise your voice,16710
2021-12-06 02:38,Gummy,My Love,258560
2021-12-06 02:43,Gummy,You Are My Everything,226774
2021-12-09 02:09,BTS,Permission to Dance,187572
2021-12-09 02:13,V,Sweet Night,214258
2021-12-09 02:17,BTS,Magic Shop,275695
2021-12-09 02:24,Agust D,So Far Away,358270
2021-12-09 02:27,BTS,Intro: Singularity,196998
2021-12-09 02:31,TWICE,I love you more than anyone,217936
2021-12-09 02:32,BTS,Butter,67646
2021-12-09 17:11,Madison Beer,Reckless,49781
2021-12-10 03:28,Juice WRLD,Girl Of My Dreams (with SUGA of BTS),226142
2021-12-12 06:17,Neo Navy,Part Time Lover (Sinhala Edition),5197
2021-12-12 06:18,Yohani,Sitha Dawuna,7190
2021-12-12 06:18,Bathiya & Santhush,Unmadini,2030
2021-12-12 06:18,Bathiya & Santhush,Chandani Payala,1490
2021-12-12 06:18,Kaizer Kaiz,Ma Puthey,2536
2021-12-13 14:35,Juice WRLD,Reminds Me Of You,13173
2021-12-13 14:45,Sanjana Devarajan,Lemonade,100123
2021-12-13 14:49,Vincent Fanguro,Stars Above,203421
2021-12-13 14:59,LOVIS,Yana,194280
2021-12-13 15:02,Bonnie Mathis,Caring,212910
2021-12-13 15:05,Blissful Heaven,Morning Haze,189758
2021-12-13 15:09,Mind Explorer,Kissing the Ambience,186191
2021-12-13 15:13,Rainbow Rise,Majestic,229757
2021-12-13 15:15,Greyling,Dreaming Away,117355
2021-12-13 15:17,Gemma Casimaty,Rest Now,161932
2021-12-13 15:20,Eyla Calmes,Heinamaa,152079
2021-12-13 15:23,Solidão,Bela adormecida,145290
2021-12-13 15:27,Nairuz,Purity 432hz,242186
2021-12-13 15:30,Arlette Leduc,Phaedra,195899
2021-12-13 15:33,Samira Tesfay,Make It Last,174465
2021-12-13 15:36,Månvarv,Nattljus,199137
2021-12-13 15:40,Mike Fields,Afterglow,174987
2021-12-13 15:43,Sergei Andreyev,You've Sent Me Peace,194639
2021-12-13 15:46,Tine Mydland,Vi møtes igjen,185615
2021-12-13 15:49,Crystal Fragments,Quartz,155959
2021-12-13 15:52,Haruhisa Tanaka,Alie 5.2,195554
2021-12-13 15:56,Yasmin Gough,Along The Way,197786
2021-12-13 15:59,Cosmic Nuit,Distant,196947
2021-12-13 16:03,Josep Alba,Descanso,227254
2021-12-13 16:06,Mindland,Moments,198723
2021-12-13 16:09,Szigeti Aliz,Orison,182218
2021-12-13 16:12,Koby Laver,Remembering,183681
2021-12-13 16:23,Life Flows,Evolving Dreams,216464
2021-12-13 16:26,SUND,Deep Down,166070
2021-12-13 16:30,Tejal Yann,Newborn Soul,276625
2021-12-13 16:41,SARAB,Reflections,25970
2021-12-14 15:10,Bathiya & Santhush,Unmada Prema Geeya,124758
2021-12-14 15:14,Fall Out Boy,Champion - Remix,209989
2021-12-14 15:16,Fall Out Boy,Champion - Remix,36811
2021-12-14 15:26,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),612939
2021-12-14 15:30,V,Sweet Night,214056
2021-12-14 15:34,BTS,Blue & Grey,254891
2021-12-14 15:38,BTS,Inner Child,233131
2021-12-14 15:41,Taylor Swift,I Know Places,195465
2021-12-14 15:45,BTS,Singularity,196896
2021-12-14 15:49,BTS,Blue & Grey,254881
2021-12-14 15:53,BTS,Butter,164160
2021-12-14 15:56,V,Sweet Night,214112
2021-12-15 06:03,Taylor Swift,Getaway Car,30262
2021-12-15 06:09,BTS,Inner Child,233031
2021-12-15 06:13,Coldplay,My Universe,227863
2021-12-15 06:16,V,Sweet Night,214022
2021-12-15 06:19,Sarah Barrios,Have We Met Before (with Eric Nam),158166
2021-12-15 06:23,BTS,Inner Child,233143
2021-12-15 06:27,Conan Gray,Little League,194222
2021-12-15 06:31,BTS,Blue & Grey,254835
2021-12-15 06:34,BTS,Stigma,216010
2021-12-16 01:43,Nat King Cole Trio,You Call It Madness (But I Call It Love),185097
2021-12-16 04:15,June Christy,I Let A Song Go Out Of My Heart,3739
2021-12-16 04:19,BTS,Inner Child,233155
2021-12-16 04:23,Coldplay,My Universe,227861
2021-12-16 13:51,V,Sweet Night,2596
2021-12-16 15:10,Justin Park,On the Low,180979
2021-12-16 15:17,Justin Park,"Adore You, Dior You",156626
2021-12-16 15:18,Justin Park,Like We Used To,35692
2021-12-16 15:21,Nat King Cole Trio,You Call It Madness (But I Call It Love) - 2003 Digital Remaster; 3:25 Version,206670
2021-12-16 15:23,Hoagy Carmichael,Stardust,22330
2021-12-16 15:26,Coldplay,My Universe,3909
2021-12-16 15:26,One Direction,Drag Me Down,191950
2021-12-16 15:29,Shawn Mendes,Wonder,172538
2021-12-16 15:32,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),187238
2021-12-16 15:36,Gummy,You Are My Everything,239980
2021-12-16 15:42,BOL4,Some,180070
2021-12-16 15:45,Ed Sheeran,The Joker And The Queen,185337
2021-12-16 17:20,Conan Gray,Astronomy,243869
2021-12-16 17:23,Pink Sweat$,17,159776
2021-12-16 17:51,Ben Platt,For Forever,300959
2021-12-17 15:12,Taylor Swift,Daylight,30224
2021-12-17 15:12,Ben Platt,Waving Through A Window - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,186773
2021-12-17 15:13,Nat King Cole Trio,You Call It Madness (But I Call It Love),0
2021-12-17 15:16,Nat King Cole Trio,You Call It Madness (But I Call It Love) - 2003 Digital Remaster; 3:25 Version,206838
2021-12-17 15:23,Teddy Wilson,Say It Isn't So,161056
2021-12-17 15:26,Nat King Cole Trio,I Don't Know Why (I Just Do),169050
2021-12-17 15:28,Hoagy Carmichael,Ole Buttermilk Sky,121017
2021-12-17 15:33,Taylor Swift,Daylight,293173
2021-12-17 15:40,Agust D,So Far Away,356968
2021-12-17 15:44,Taylor Swift,hoax,219750
2021-12-17 15:47,Eric Nam,Paradise,206786
2021-12-17 15:48,Sasha Alex Sloan,Dancing With Your Ghost,21155
2021-12-18 08:52,Taylor Swift,Forever Winter (Taylor's Version) (From The Vault),211448
2021-12-18 08:54,Pritam,Subhanallah,25615
2021-12-18 08:55,Sunidhi Chauhan,Aisa Kyun Maa,12905
2021-12-18 08:55,Sunidhi Chauhan,Aisa Kyun Maa,1520
2021-12-18 08:55,Sunidhi Chauhan,Aisa Kyun Maa,3290
2021-12-18 08:55,Pritam,Subhanallah,45040
2021-12-18 08:56,Sushin Shyam,Ezhutha Kadha,1967
2021-12-18 08:56,Sushin Shyam,Ezhutha Kadha,10161
2021-12-18 08:56,Sunidhi Chauhan,Aisa Kyun Maa,7280
2021-12-18 08:56,Pritam,Subhanallah,3043
2021-12-18 09:00,Sreeram,"Subhanallah (From ""Yeh Jawaani Hai Deewani"")",231915
2021-12-18 09:02,Justin Park,Summer Shxt,12926
2021-12-18 09:02,Justin Park,Summer Shxt,14520
2021-12-18 09:02,Nikhil Paul George,Nazdeekiyaan,27264
2021-12-18 15:23,Sreeram,"Subhanallah (From ""Yeh Jawaani Hai Deewani"")",9542
2021-12-18 15:28,James Arthur,Rewrite The Stars,218212
2021-12-18 15:47,James Arthur,Say You Won't Let Go,18324
2021-12-18 15:52,Bill Medley,"(I've Had) The Time Of My Life - From ""Dirty Dancing"" Soundtrack",290048
2021-12-18 15:59,Irene Cara,Flashdance...What a Feeling - Radio Edit,15123
2021-12-18 17:42,Cyndi Lauper,Time After Time,237008
2021-12-19 03:03,Elton John,Tiny Dancer,266958
2021-12-19 03:58,Billie Eilish,ocean eyes,199799
2021-12-19 04:01,Billie Eilish,Six Feet Under,189337
2021-12-19 04:04,Troye Sivan,What A Heavenly Way To Die,187451
2021-12-19 04:08,Taylor Swift,cardigan,239425
2021-12-19 04:12,5 Seconds of Summer,Ghost Of You,197296
2021-12-19 13:05,Jeremy Zucker,comethru,108080
2021-12-19 13:05,Selena Gomez,The Heart Wants What It Wants,0
2021-12-19 13:09,Selena Gomez,The Heart Wants What It Wants,227256
2021-12-19 13:10,Selena Gomez,Nobody,1733
2021-12-19 13:13,Selena Gomez,Same Old Love,229056
2021-12-19 17:03,Selena Gomez,Nobody,19709
2021-12-19 17:07,Ella Fitzgerald,Have Yourself A Merry Little Christmas,175804
2021-12-19 17:08,Ella Fitzgerald,Frosty The Snowman,36690
2021-12-21 15:02,Ella Fitzgerald,Have Yourself A Merry Little Christmas,17924
2021-12-21 15:11,BTS,Inner Child,233134
2021-12-21 15:15,Coldplay,My Universe,227923
2021-12-21 15:19,V,Sweet Night,214204
2021-12-21 15:22,Sarah Barrios,Have We Met Before (with Eric Nam),158131
2021-12-21 15:26,BTS,Inner Child,233142
2021-12-21 15:29,Conan Gray,Little League,194308
2021-12-21 15:33,BTS,Blue & Grey,254860
2021-12-21 15:37,BTS,Stigma,216069
2021-12-21 15:41,BTS,Inner Child,233210
2021-12-21 15:44,5 Seconds of Summer,Ghost Of You,197385
2021-12-21 15:48,Coldplay,My Universe,227744
2021-12-21 15:51,BTS,Film out,214585
2021-12-21 15:55,BTS,Inner Child,233107
2021-12-21 15:59,BTS,Intro: Singularity,196969
2021-12-21 16:02,V,Sweet Night,214127
2021-12-21 16:05,BTS,Butter,164201
2021-12-21 16:09,BTS,Inner Child,233173
2021-12-21 16:13,BTS,Blue & Grey,254869
2021-12-21 16:16,BTS,Intro: Singularity,196946
2021-12-21 16:20,BTS,Stigma,215994
2021-12-21 16:24,BTS,Inner Child,233098
2021-12-21 17:36,Coldplay,My Universe,131163
2021-12-21 17:41,Coldplay,My Universe,96842
2021-12-21 17:44,The Script,Hall of Fame (feat. will.i.am),202507
2021-12-21 17:47,BTS,Intro: Singularity,196730
2021-12-22 04:16,BTS,Inner Child,30091
2021-12-22 04:20,BTS,Life Goes On,207391
2021-12-22 04:23,Troye Sivan,Strawberries & Cigarettes,201254
2021-12-22 04:50,blackbear,smile again,88725
2021-12-23 17:33,blackbear,smile again,123999
2021-12-23 17:33,blackbear,smile again,49371
2021-12-23 17:33,Pink Sweat$,At My Worst,106567
2021-12-23 17:38,Mokita,colorblind,193828
2021-12-23 17:42,Mokita,down,194593
2021-12-23 17:43,lullaboy,someone like u,54081
2021-12-23 17:46,Justin Park,On the Low,181263
2021-12-23 17:47,Justin Park,"Adore You, Dior You",12971
2021-12-23 17:50,ØMI,You (Prod. SUGA of BTS),187136
2021-12-23 17:53,ØMI,Starlight,199851
2021-12-23 17:54,ØMI,Can You See The Light,3366
2021-12-23 17:57,keshi,less of you,206624
2021-12-24 01:52,keshi,alright,21183
2021-12-24 09:14,Smyang Piano,4 O' Clock,2230
2021-12-24 09:14,V,Christmas Tree,209692
2021-12-24 09:23,V,Christmas Tree - Inst.,77783
2021-12-24 09:27,V,Christmas Tree,209907
2021-12-24 09:30,V,Christmas Tree - Inst.,209941
2021-12-24 09:37,V,Sweet Night,214063
2021-12-24 09:40,BTS,Heartbeat (BTS World Original Soundtrack),160352
2021-12-24 09:44,V,Christmas Tree,209806
2021-12-24 09:47,V,Christmas Tree - Inst.,209841
2021-12-24 09:51,BTS World,Wish (Seok Jin Theme) [BTS World Original Soundtrack],237199
2021-12-24 14:44,Smyang Piano,4 O' Clock,90071
2021-12-24 14:53,V,Christmas Tree,209880
2021-12-24 14:57,BTS,Blue & Grey,254694
2021-12-24 15:01,V,Christmas Tree - Inst.,209840
2021-12-24 15:04,V,Sweet Night,214198
2021-12-24 15:08,V,Christmas Tree,209714
2021-12-24 15:12,BTS,Inner Child,233162
2021-12-24 15:15,V,Christmas Tree - Inst.,209825
2021-12-24 15:18,BTS,Intro: Singularity,196987
2021-12-24 15:22,V,Christmas Tree,209787
2021-12-24 15:26,V,Sweet Night,213992
2021-12-24 15:29,V,Christmas Tree - Inst.,209738
2021-12-24 15:33,BTS,Stigma,215792
2021-12-24 15:36,V,Christmas Tree,209830
2021-12-24 15:40,BTS,Blue & Grey,254672
2021-12-24 15:44,V,Christmas Tree - Inst.,209664
2021-12-24 15:48,V,Sweet Night,214038
2021-12-24 15:51,V,Christmas Tree,209781
2021-12-24 15:55,BTS,Inner Child,233131
2021-12-24 15:59,V,Christmas Tree - Inst.,209768
2021-12-24 16:02,BTS,Intro: Singularity,196930
2021-12-24 16:05,V,Christmas Tree,209909
2021-12-25 06:58,V,Sweet Night,1782
2021-12-25 07:06,V,Christmas Tree,209842
2021-12-25 07:10,V,Sweet Night,214065
2021-12-25 07:13,V,Christmas Tree - Inst.,209774
2021-12-25 07:17,BTS,Inner Child,233201
2021-12-25 07:21,V,Christmas Tree,209937
2021-12-25 07:25,BTS,Dynamite - Holiday Remix,213034
2021-12-25 07:28,V,Sweet Night,214176
2021-12-25 07:32,V,Christmas Tree,209822
2021-12-25 17:31,BTS,Stigma,129407
2021-12-25 17:36,V,Christmas Tree,209862
2021-12-26 05:01,V,Christmas Tree,209946
2021-12-26 05:05,Youngjae,Day by Day,229553
2021-12-26 05:08,Solar,Winterblooming,231550
2021-12-26 05:20,Huh Gak,Nothing Without You (Nth Romance X Huh Gak),79488
2021-12-26 11:14,V,Christmas Tree - Inst.,30112
2021-12-26 11:28,BTS,Your eyes tell,244940
2021-12-26 11:31,V,Christmas Tree,209675
2021-12-26 11:35,BTS,Inner Child,233210
2021-12-26 11:47,V,Sweet Night,214189
2021-12-26 11:50,V,Christmas Tree - Inst.,209685
2021-12-26 16:58,BTS,Stay,107813
2021-12-26 17:03,Matt Monro,From Russia with Love - Single Version,155644
2021-12-26 17:06,V,Christmas Tree - Inst.,209719
2021-12-26 17:10,V,Sweet Night,214054
2021-12-26 17:14,V,Christmas Tree,209686
2021-12-26 17:16,Diana Ross,Good Morning Heartache,140912
2021-12-26 17:25,V,Christmas Tree - Inst.,209778
2021-12-26 17:28,V,Christmas Tree,209707
2021-12-27 05:56,BTS,Stigma,101093
2021-12-27 06:06,V,Christmas Tree,209857
2021-12-27 06:09,BTS,Stigma,215815
2021-12-27 06:13,Coldplay,My Universe,227855
2021-12-27 06:17,V,Christmas Tree,209737
2021-12-27 06:20,V,Christmas Tree - Inst.,209888
2021-12-27 06:24,BTS,Blue & Grey,254898
2021-12-27 06:28,BTS,Your eyes tell,243931
2021-12-27 06:32,V,Christmas Tree,209885
2021-12-27 06:36,BTS,Inner Child,233089
2021-12-27 06:39,V,Sweet Night,213984
2021-12-27 06:40,V,Christmas Tree - Inst.,46121
2021-12-27 06:43,Bob Dylan,Knockin' On Heaven's Door,149676
2021-12-27 06:48,Al Green,Belle,289936
2021-12-27 06:51,Ridma Weerawardena,Kuweni,229828
2021-12-27 06:55,Ridma Weerawardena,Soya Awa,234117
2021-12-27 07:01,Ridma Weerawardena,Sansaraye Maa,353990
2021-12-27 15:52,Ridma Weerawardena,Sandawathiye,190149
2021-12-27 15:59,선호재용,One Summer Drive,1962
2021-12-27 15:59,JEON MI DO,Violet Fragrance,211197
2021-12-28 08:27,강수지,보랏빛향기,207435
2021-12-28 17:20,V,Christmas Tree,177390
2021-12-28 17:26,강수지,보랏빛향기,208216
2021-12-28 17:26,강수지,이별이가져온것,18188
2021-12-28 17:30,V,Christmas Tree,209787
2021-12-28 17:33,Nat King Cole Trio,You Call It Madness (But I Call It Love) - 2003 Digital Remaster; 3:25 Version,206715
2021-12-28 17:34,Bing Crosby,"It’s Been a Long, Long Time",43376
2021-12-28 17:34,Bing Crosby,It's Beginning To Look A Lot Like Christmas,10957
2021-12-28 17:36,Bing Crosby,"It’s Been a Long, Long Time",124257
2021-12-28 17:41,BTS,Blue & Grey,254784
2021-12-28 17:45,V,Christmas Tree - Inst.,209670
2021-12-28 17:48,BTS,Stigma,215943
2021-12-28 17:52,V,Christmas Tree,209696
2021-12-28 17:55,Ella Fitzgerald,Have Yourself A Merry Little Christmas,175846
2021-12-28 17:59,V,Sweet Night,214151
2021-12-28 18:02,BTS,Singularity,196905
2021-12-28 18:06,BTS,Fly To My Room,222134
2021-12-28 18:09,V,Christmas Tree,209851
2021-12-31 09:25,V,Christmas Tree - Inst.,167280
2021-12-31 09:30,BTS,Jump,248600
2021-12-31 09:33,BTS,Fly To My Room,212331
2021-12-31 09:37,V,Christmas Tree,209860
2021-12-31 10:55,Epitone Project,Reason (Vocal by Kim Seonho),14794
2021-12-31 10:55,Urban Zakapa,Beautiful My Love,229803
2021-12-31 10:59,CHO JUNG SEOK,Aloha,244814
2021-12-31 17:47,Nat King Cole Trio,You Call It Madness (But I Call It Love) - 2003 Digital Remaster; 3:25 Version,30113
2021-12-31 17:47,KYUHYUN,Confession Is Not Flashy,30206
2021-12-31 17:51,Ayush Gauchan,Maya,188427
2022-01-01 16:38,Nickofficial,Indreni,3696
2022-01-01 16:43,V,Christmas Tree,209861
2022-01-01 16:46,Nat King Cole Trio,You Call It Madness (But I Call It Love) - 2003 Digital Remaster; 3:25 Version,206891
2022-01-01 16:48,Bing Crosby,"It’s Been a Long, Long Time",124197
2022-01-01 16:53,BTS,Blue & Grey,254834
2022-01-01 16:56,V,Christmas Tree - Inst.,209776
2022-01-01 17:00,BTS,Stigma,215862
2022-01-01 17:04,V,Christmas Tree,209748
2022-01-01 17:07,Ella Fitzgerald,Have Yourself A Merry Little Christmas,175719
2022-01-01 17:10,V,Sweet Night,214059
2022-01-01 17:14,BTS,Singularity,196749
2022-01-01 17:18,BTS,Fly To My Room,222236
2022-01-01 17:22,V,Christmas Tree,209728
2022-01-01 17:24,V,Christmas Tree - Inst.,102219
2022-01-01 18:42,BTS,Blue & Grey,183864
2022-01-01 18:44,BTS,Blue & Grey,71690
2022-01-02 07:31,Angel Snow,Hotel Rosario,119306
2022-01-02 07:40,mrld,An Art Gallery Could Never Be As Unique As You,172802
2022-01-02 10:08,Arctic Monkeys,No. 1 Party Anthem,243114
2022-01-02 10:12,BTS,Blue & Grey,254950
2022-01-02 10:17,V,Christmas Tree - Inst.,209946
2022-01-02 10:19,Bing Crosby,"It’s Been a Long, Long Time",124253
2022-01-02 10:22,June Christy,"It's Been a Long, Long Time",167463
2022-01-02 10:26,Nat King Cole Trio,You Call It Madness (But I Call It Love) - 2003 Digital Remaster; 3:25 Version,206937
2022-01-02 10:29,V,Sweet Night,214258
2022-01-02 10:33,V,Christmas Tree,209946
2022-01-02 10:46,BTS,Stigma,163848
2022-01-02 18:20,Ion Mihutz,Breath in the wild,120000
2022-01-02 18:23,Ella Watson,Sunday Morning,146000
2022-01-02 18:26,Benjin Blund,Cadeau,189000
2022-01-02 18:29,Dream Flows,If Only I Could Fly,10582
2022-01-02 18:29,Moments of Clarity,Up Above,184000
2022-01-04 02:43,BTS,Stigma,52258
2022-01-04 02:45,Bing Crosby,"It’s Been a Long, Long Time",124253
2022-01-04 02:49,V,Christmas Tree,209946
2022-01-04 02:53,V,It's Definitely You,230693
2022-01-04 02:57,Arctic Monkeys,No. 1 Party Anthem,243114
2022-01-04 03:01,BTS,Fly To My Room,222242
2022-01-04 03:05,BTS,Blue & Grey,254950
2022-01-04 03:08,Ella Fitzgerald,Have Yourself A Merry Little Christmas,175822
2022-01-04 03:12,V,Christmas Tree - Inst.,209946
2022-01-04 03:14,Bob Dylan,Knockin' On Heaven's Door,149863
2022-01-04 03:15,June Christy,"It's Been a Long, Long Time",17838
2022-01-04 03:18,BTS,Singularity,196998
2022-01-04 03:22,BTS,Inner Child,233265
2022-01-04 03:25,Bruno Major,Nothing,1238
2022-01-04 03:27,Matt Maltese,Less and Less,248733
2022-01-04 03:29,Nat King Cole Trio,You Call It Madness (But I Call It Love) - 2003 Digital Remaster; 3:25 Version,16563
2022-01-04 06:21,Matt Maltese,Less and Less,375835
2022-01-04 17:55,Park Hyo Shin,Sound of Winter,411691
2022-01-04 17:59,Park Hyo Shin,"눈의 꽃 - 미안하다, 사랑한다 (Original Television Soundtrack)",200281
2022-01-05 00:37,Matt Maltese,As the World Caves In - Acoustic,12237
2022-01-05 00:42,Park Hyo Shin,"눈의 꽃 - 미안하다, 사랑한다 (Original Television Soundtrack)",6181
2022-01-05 00:49,Park Hyo Shin,Sound of Winter,411667
2022-01-05 00:56,Park Hyo Shin,Sound of Winter - Instrument,411467
2022-01-05 01:02,Park Hyo Shin,Wild Flower,314138
2022-01-05 01:06,PARK WON,Try,263291
2022-01-05 01:10,NELL,Time Walking on Memories,167099
2022-01-05 01:33,Kwak Jin Eon,In front of city hall at the subway station,444052
2022-01-05 01:37,Mido and Falasol,Oh! What a Shiny Night - Drama Version,157423
2022-01-05 01:40,BTS,Friends,199205
2022-01-05 11:38,Dhanith Sri,Wedikawe,231318
2022-01-05 11:43,Dhanith Sri,Sandaganawa,236182
2022-01-05 11:47,Dhanith Sri,Adariye,237756
2022-01-05 11:51,Dhanith Sri,Niwalanna Ma,189987
2022-01-05 11:55,Dhanith Sri,Digasiye,282756
2022-01-05 11:57,Methun SK,Kalathurakin,83525
2022-01-05 17:48,Arijit Singh,Mast Magan,9710
2022-01-05 17:49,Sam Smith,Fire On Fire,0
2022-01-05 18:03,Sam Smith,Fire On Fire,494682
2022-01-05 18:04,Sam Smith,Too Good At Goodbyes,17846
2022-01-05 18:09,Sam Smith,Lay Me Down,252942
2022-01-05 18:10,Sam Smith,Lay Me Down,17849
2022-01-05 18:10,Sam Smith,Dancing With A Stranger (With Normani) - Acoustic,46033
2022-01-05 18:17,Sam Smith,Fire On Fire,282650
2022-01-06 05:55,Bruno Major,Tapestry,195559
2022-01-06 06:00,Sam Kim,SEATTLE,308860
2022-01-06 06:03,Daniel Caesar,Blessed,179019
2022-01-06 06:07,Sam Smith,Fire On Fire,246735
2022-01-06 15:07,Sam Smith,Too Good At Goodbyes,4166
2022-01-07 02:23,Nat King Cole Trio,You Call It Madness (But I Call It Love) - 2003 Digital Remaster; 3:25 Version,190375
2022-01-07 02:27,BTS,Inner Child,233265
2022-01-07 02:31,V,Christmas Tree,209946
2022-01-07 02:34,V,Christmas Tree - Inst.,209946
2022-01-07 02:38,BTS,Stigma,216063
2022-01-07 02:42,Arctic Monkeys,No. 1 Party Anthem,243114
2022-01-07 02:46,BTS,Blue & Grey,254950
2022-01-07 02:49,Bob Dylan,Knockin' On Heaven's Door,149863
2022-01-07 02:52,BTS,Fly To My Room,222216
2022-01-07 02:56,BTS,Singularity,196998
2022-01-07 02:57,June Christy,"It's Been a Long, Long Time",100787
2022-01-07 04:15,Nadini Premadasa,Gajaman Nona,18399
2022-01-07 04:18,Claude De Zoysa,Gajaman Nona,42326
2022-01-07 07:59,Nanda Malini,Jeevithe Kaviyak,59228
2022-01-07 08:04,Troye Sivan,Angel Baby,219844
2022-01-07 08:08,HONNE,free love - dream edit,249449
2022-01-07 08:14,Sufjan Stevens,Mystery of Love,248909
2022-01-07 08:26,Troye Sivan,Strawberries & Cigarettes,98138
2022-01-07 14:36,Cigarettes After Sex,Heavenly,1470
2022-01-07 15:03,JOY,Introduce me a good person,183189
2022-01-07 15:08,CHO JUNG SEOK,Aloha,244971
2022-01-07 15:11,KYUHYUN,Confession Is Not Flashy,228165
2022-01-07 15:15,Urban Zakapa,Beautiful My Love,230005
2022-01-08 07:02,Kwak Jin Eon,In front of city hall at the subway station,7336
2022-01-08 09:51,Big Thief,Paul,183628
2022-01-08 09:54,Big Thief,Lorraine,113449
2022-01-11 01:39,Adrianne Lenker,Indiana,103562
2022-01-11 01:44,Whethan,High (& Dua Lipa),196691
2022-01-12 02:14,Whethan,Aftertaste (feat. Opia),15504
2022-01-12 02:19,V,Christmas Tree,209778
2022-01-12 02:22,Nat King Cole Trio,You Call It Madness (But I Call It Love) - 2003 Digital Remaster; 3:25 Version,206704
2022-01-12 02:25,Bing Crosby,"It’s Been a Long, Long Time",124107
2022-01-12 02:29,BTS,Blue & Grey,254806
2022-01-12 02:32,V,Christmas Tree - Inst.,209782
2022-01-12 10:13,Chasing Reverbs,Spotting Clouds,222652
2022-01-12 10:17,Chasing Reverbs,Ela's Present,159505
2022-01-12 10:27,Mido and Falasol,Canon - Drama Version,143558
2022-01-12 17:05,Elijah Mann,Cut to the Feeling,163958
2022-01-12 17:11,Little Mix,"Secret Love Song, Pt. II",266812
2022-01-12 17:18,Little Mix,I Love You,11611
2022-01-13 14:33,MUNA,I Know A Place,231528
2022-01-13 14:53,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),159970
2022-01-13 14:56,NEIKED,Better Days (NEIKED x Mae Muller) - Acoustic,175973
2022-01-13 14:59,Dua Lipa,Levitating (feat. DaBaby),202966
2022-01-13 15:00,The Kid LAROI,STILL CHOSE YOU (feat. Mustard),32571
2022-01-13 15:02,Mister Decaf,Iced Comfy Latte,139392
2022-01-13 15:04,RenBoz,Better Days,118235
2022-01-13 15:07,OVN,ALL THAT COFFEE Ilsan,119883
2022-01-13 15:08,Beatsbyzgy,Dinner Plans,74805
2022-01-13 15:10,Lenny B,Glade of Lilacs,146907
2022-01-13 15:12,Board-Man,Café De Mexico,109435
2022-01-13 15:14,Lemeria,Milkyway,136992
2022-01-13 15:16,Gemp,Turbulence,94662
2022-01-13 15:18,luv pug,Sunday Merlot,125568
2022-01-13 15:20,mtch.,Sea of Mist,118181
2022-01-13 15:23,Amess,Singing Birds,143051
2022-01-13 15:26,7&Nine,Morning Bird,19381
2022-01-13 15:30,Goson,Waterfall,192513
2022-01-13 15:31,Blue Wednesday,Tunnels,41547
2022-01-13 15:35,Olivia Rodrigo,drivers license,241841
2022-01-13 16:42,Taylor Swift,illicit affairs,107030
2022-01-13 16:45,Bcalm,Dear Friend,143744
2022-01-13 16:47,kairos,Sparkling Nights,163499
2022-01-13 16:50,Formant,Touch,132918
2022-01-13 16:51,Linearwave,ifeelrelieved2,86817
2022-01-13 17:03,Arya,lonely night,129968
2022-01-13 17:06,Tranquil Teddy,Odyssey,148726
2022-01-13 17:09,Sxul,Closer To You,165899
2022-01-13 17:11,Cloudsky,Across,172437
2022-01-13 17:31,Cloudsky,Down,176632
2022-01-13 17:33,Ox The Moron,Flutter,127917
2022-01-13 17:35,Tranquil Teddy,Wednesday,127755
2022-01-13 17:37,Tonion,magnolia,108944
2022-01-13 17:39,Billy Wuot,so far away,138048
2022-01-13 17:41,adi.,lonely nights,63259
2022-01-17 15:22,Hozier,Take Me To Church,239637
2022-01-17 15:22,Taylor Swift,illicit affairs,1179
